admin,year,forest loss by admin,conflict event id,event type,subevent type,actor1,assoc_actor_1,actor2,assoc_actor_2,latitude,longitude,fatalities
Chihuahua,2018,4741.333769572027,MEX31612,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2012-2018) State Police,,28.4063,-106.866,2.0
Chihuahua,2018,4741.333769572027,MEX31553,Explosions/Remote violence,Grenade,Unidentified Armed Group (Mexico),,,,31.7465,-106.485,0.0
Chihuahua,2018,4741.333769572027,MEX30888,Battles,Armed clash,Unidentified Armed Group (Mexico),,Unidentified Armed Group (Mexico),,27.1305,-104.923,5.0
Chihuahua,2018,4741.333769572027,MEX30854,Battles,Armed clash,Unidentified Armed Group (Mexico),,Private Security Forces (Mexico),,31.7465,-106.485,2.0
Chihuahua,2018,4741.333769572027,MEX30719,Battles,Armed clash,El Tigre Cartel,,Police Forces of Mexico (2012-2018),,28.6368,-106.0763,1.0
Chihuahua,2018,4741.333769572027,MEX30696,Battles,Armed clash,La Linea Gang,,Unidentified Armed Group (Mexico),,29.6432,-107.7642,8.0
Chihuahua,2018,4741.333769572027,MEX30582,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2012-2018) Ministerial Federal Police,,31.7465,-106.485,1.0
Chihuahua,2018,4741.333769572027,MEX30580,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2012-2018) State Police,,28.6368,-106.0763,1.0
Chihuahua,2018,4741.333769572027,MEX30544,Battles,Armed clash,Unidentified Armed Group (Mexico),,Private Security Forces (Mexico),,31.7465,-106.485,0.0
Chihuahua,2018,4741.333769572027,MEX30545,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2012-2018) Ministerial Federal Police,,31.7465,-106.485,1.0
Chihuahua,2018,4741.333769572027,MEX30543,Battles,Armed clash,Unidentified Gang (Mexico),,Police Forces of Mexico (2012-2018) Ministerial Federal Police,,28.6368,-106.0763,1.0
Chihuahua,2018,4741.333769572027,MEX30348,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2012-2018) Ministerial Federal Police,,28.6368,-106.0763,0.0
Chihuahua,2018,4741.333769572027,MEX30276,Battles,Armed clash,Unidentified Armed Group (Mexico),,Unidentified Armed Group (Mexico),,31.7465,-106.485,2.0
Chihuahua,2018,4741.333769572027,MEX30176,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2012-2018),,31.7465,-106.485,0.0
Chihuahua,2018,4741.333769572027,MEX30175,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2012-2018) State Police,,28.6368,-106.0763,0.0
Chihuahua,2018,4741.333769572027,MEX29977,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2012-2018) State Police,,27.1305,-104.923,0.0
Chihuahua,2018,4741.333769572027,MEX29975,Battles,Armed clash,Unidentified Armed Group (Mexico),Former Police Forces of Mexico (2012-2018); Former Military Forces of Mexico (2012-2018),Police Forces of Mexico (2012-2018) State Police,,28.6368,-106.0763,3.0
Chihuahua,2018,4741.333769572027,MEX29976,Battles,Armed clash,Unidentified Gang (Mexico),,Police Forces of Mexico (2012-2018) State Police,,26.9221,-105.6671,2.0
Chihuahua,2018,4741.333769572027,MEX29805,Battles,Armed clash,Unidentified Gang (Mexico),,Police Forces of Mexico (2012-2018),,28.6368,-106.0763,2.0
Chihuahua,2018,4741.333769572027,MEX29804,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2012-2018),,28.8384,-105.9113,2.0
Chihuahua,2018,4741.333769572027,MEX29728,Battles,Armed clash,Unidentified Gang (Mexico),,Police Forces of Mexico (2012-2018),,28.6368,-106.0763,0.0
Chihuahua,2018,4741.333769572027,MEX29651,Battles,Armed clash,Unidentified Gang (Mexico),,Police Forces of Mexico (2012-2018) State Police,,28.6368,-106.0763,1.0
Chihuahua,2018,4741.333769572027,MEX29611,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2012-2018),,28.6368,-106.0763,1.0
Chihuahua,2018,4741.333769572027,MEX29331,Battles,Armed clash,CJNG: Jalisco New Generation Cartel,,Military Forces of Mexico (2012-2018),,28.6368,-106.0763,1.0
Chihuahua,2018,4741.333769572027,MEX29120,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2012-2018) Ministerial Federal Police,,31.7465,-106.485,2.0
Chihuahua,2018,4741.333769572027,MEX28968,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2012-2018) Federal Police,,29.3513,-107.9339,1.0
Chihuahua,2018,4741.333769572027,MEX28795,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2012-2018) Federal Police,Police Forces of Mexico (2012-2018) State Police,29.7113,-108.1879,0.0
Chihuahua,2018,4741.333769572027,MEX28377,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2012-2018) Federal Police,,30.4204,-107.9088,4.0
Chihuahua,2018,4741.333769572027,MEX28210,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2012-2018) Federal Police,,28.5482,-107.4869,0.0
Chihuahua,2018,4741.333769572027,MEX28174,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2012-2018) State Police,,28.6368,-106.0763,0.0
Chihuahua,2018,4741.333769572027,MEX28031,Battles,Armed clash,Los Aztecas Gang,,Police Forces of Mexico (2012-2018),,31.7465,-106.485,0.0
Chihuahua,2018,4741.333769572027,MEX27945,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2012-2018),,31.7465,-106.485,2.0
Chihuahua,2018,4741.333769572027,MEX27914,Battles,Armed clash,Sinaloa Cartel,,Police Forces of Mexico (2012-2018) State Police,,26.8192,-107.0694,1.0
Chihuahua,2018,4741.333769572027,MEX27745,Battles,Armed clash,Unidentified Armed Group (Mexico),,Sinaloa Cartel,,28.6368,-106.0763,6.0
Chihuahua,2018,4741.333769572027,MEX27353,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2012-2018) State Police,Police Forces of Mexico (2012-2018) Federal Police,28.4063,-106.866,1.0
Chihuahua,2018,4741.333769572027,MEX26954,Battles,Armed clash,Unidentified Armed Group (Mexico),,Military Forces of Mexico (2012-2018),,27.9165,-107.0568,3.0
Chihuahua,2018,4741.333769572027,MEX26792,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2012-2018) Ministerial Federal Police,Police Forces of Mexico (2012-2018); Military Forces of Mexico (2012-2018),31.7465,-106.485,0.0
Ciudad de Mexico,2018,,MEX38833,Battles,Armed clash,Unidentified Armed Group (Mexico),,Unidentified Gang (Mexico),,19.2883,-99.1671,1.0
Ciudad de Mexico,2018,,MEX38778,Battles,Armed clash,La Union Tepito,,Fuerza Anti Union,,19.4193,-99.1137,1.0
Ciudad de Mexico,2018,,MEX38610,Battles,Armed clash,Unidentified Armed Group (Mexico),,Private Security Forces (Mexico),,19.3574,-99.2998,1.0
Ciudad de Mexico,2018,,MEX37346,Battles,Armed clash,Unidentified Communal Militia (Mexico),,Unidentified Communal Militia (Mexico),,19.4841,-99.1844,0.0
Ciudad de Mexico,2018,,MEX37348,Battles,Armed clash,La Union Tepito,,Police Forces of Mexico (2012-2018) Federal Police,Military Forces of Mexico (2012-2018); Police Forces of Mexico (2012-2018),19.372,-99.1579,0.0
Ciudad de Mexico,2018,,MEX37025,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2012-2018),,19.3908,-99.1954,1.0
Ciudad de Mexico,2018,,MEX36816,Battles,Armed clash,Unidentified Gang (Mexico),,Unidentified Gang (Mexico),,19.4829,-99.1135,1.0
Ciudad de Mexico,2018,,MEX36736,Battles,Armed clash,Unidentified Armed Group (Mexico),,Unidentified Gang (Mexico),,19.4829,-99.1135,1.0
Ciudad de Mexico,2018,,MEX36592,Battles,Armed clash,Unidentified Armed Group (Mexico),,Sinaloa Cartel,,19.372,-99.1579,1.0
Ciudad de Mexico,2018,,MEX36550,Battles,Armed clash,Unidentified Armed Group (Mexico),,Unidentified Gang (Mexico),,19.3908,-99.1954,1.0
Ciudad de Mexico,2018,,MEX36060,Battles,Armed clash,La Union Tepito,,Police Forces of Mexico (2012-2018),,19.4313,-99.1531,0.0
Ciudad de Mexico,2018,,MEX35864,Battles,Armed clash,Unidentified Gang (Mexico),,Unidentified Gang (Mexico),,19.2706,-99.0048,1.0
Ciudad de Mexico,2018,,MEX35861,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2012-2018),,19.4313,-99.1531,0.0
Ciudad de Mexico,2018,,MEX35771,Battles,Armed clash,Unidentified Gang (Mexico),,Unidentified Gang (Mexico),,19.2706,-99.0048,1.0
Ciudad de Mexico,2018,,MEX35670,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2012-2018) Federal Police,,19.4073,-99.1908,1.0
Ciudad de Mexico,2018,,MEX35431,Battles,Armed clash,Unidentified Gang (Mexico),,Fuerza Anti Union,,19.4285,-99.1277,1.0
Ciudad de Mexico,2018,,MEX35433,Battles,Armed clash,La Union Tepito,,Fuerza Anti Union,,19.4313,-99.1531,6.0
Ciudad de Mexico,2018,,MEX35175,Battles,Armed clash,Unidentified Armed Group (Mexico),,Unidentified Gang (Mexico),,19.4313,-99.1531,1.0
Ciudad de Mexico,2018,,MEX35023,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2012-2018),,19.4285,-99.1277,0.0
Ciudad de Mexico,2018,,MEX35028,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2012-2018) Ministerial Federal Police,,19.4193,-99.1137,0.0
Ciudad de Mexico,2018,,MEX34689,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2012-2018),,19.2706,-99.0048,1.0
Ciudad de Mexico,2018,,MEX34253,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2012-2018),,19.4193,-99.1137,0.0
Ciudad de Mexico,2018,,MEX34062,Battles,Armed clash,Unidentified Armed Group (Mexico),,Unidentified Gang (Mexico),,19.359,-99.0926,1.0
Ciudad de Mexico,2018,,MEX34037,Battles,Armed clash,Unidentified Armed Group (Mexico),,Unidentified Gang (Mexico),,19.359,-99.0926,1.0
Ciudad de Mexico,2018,,MEX33995,Battles,Armed clash,Unidentified Gang (Mexico),,Unidentified Gang (Mexico),,19.3959,-99.0976,1.0
Ciudad de Mexico,2018,,MEX33888,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2012-2018),,19.2706,-99.0048,1.0
Ciudad de Mexico,2018,,MEX33828,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2012-2018),,19.4829,-99.1135,0.0
Ciudad de Mexico,2018,,MEX33826,Battles,Armed clash,Huachicoleros (Mexico),,Military Forces of Mexico (2012-2018),,19.4285,-99.1277,0.0
Ciudad de Mexico,2018,,MEX33827,Battles,Armed clash,Unidentified Gang (Mexico),,Police Forces of Mexico (2012-2018),,19.4285,-99.1277,0.0
Ciudad de Mexico,2018,,MEX33474,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2012-2018),,19.359,-99.0926,1.0
Ciudad de Mexico,2018,,MEX33391,Battles,Armed clash,Unidentified Gang (Mexico),,Police Forces of Mexico (2012-2018),,19.4285,-99.1277,0.0
Ciudad de Mexico,2018,,MEX33363,Battles,Armed clash,Unidentified Armed Group (Mexico),,Unidentified Armed Group (Mexico),,19.4829,-99.1135,2.0
Ciudad de Mexico,2018,,MEX33328,Battles,Armed clash,Unidentified Communal Militia (Mexico),,Police Forces of Mexico (2012-2018),,19.4285,-99.1277,1.0
Ciudad de Mexico,2018,,MEX33187,Battles,Armed clash,Unidentified Gang (Mexico),,Unidentified Gang (Mexico),,19.4829,-99.1135,3.0
Ciudad de Mexico,2018,,MEX33160,Battles,Armed clash,Unidentified Armed Group (Mexico),,Unidentified Gang (Mexico),,19.359,-99.0926,4.0
Ciudad de Mexico,2018,,MEX32846,Battles,Armed clash,Unidentified Gang (Mexico),,Police Forces of Mexico (2012-2018),,19.4285,-99.1277,0.0
Ciudad de Mexico,2018,,MEX32542,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2012-2018),,19.3908,-99.1954,0.0
Ciudad de Mexico,2018,,MEX32387,Battles,Armed clash,Unidentified Gang (Mexico),,Unidentified Gang (Mexico),,19.4829,-99.1135,3.0
Ciudad de Mexico,2018,,MEX32314,Battles,Armed clash,Police Forces of Mexico (2012-2018) State Police,,Los Rodolfos Gang,,19.2635,-99.1049,0.0
Ciudad de Mexico,2018,,MEX32271,Battles,Armed clash,Unidentified Gang (Mexico),,Police Forces of Mexico (2012-2018) Federal Police,,19.3502,-99.1621,4.0
Ciudad de Mexico,2018,,MEX32241,Battles,Armed clash,Unidentified Armed Group (Mexico),,Unidentified Armed Group (Mexico),,19.2706,-99.0048,2.0
Ciudad de Mexico,2018,,MEX32235,Battles,Armed clash,Unidentified Gang (Mexico),,Unidentified Gang (Mexico),,19.3502,-99.1621,2.0
Ciudad de Mexico,2018,,MEX32238,Battles,Armed clash,Unidentified Gang (Mexico),,Police Forces of Mexico (2012-2018),,19.3502,-99.1621,4.0
Ciudad de Mexico,2018,,MEX32090,Battles,Armed clash,Unidentified Gang (Mexico),,Unidentified Gang (Mexico),,19.3908,-99.1954,1.0
Ciudad de Mexico,2018,,MEX31863,Battles,Armed clash,Unidentified Armed Group (Mexico),,La Union Tepito,,19.4285,-99.1277,2.0
Ciudad de Mexico,2018,,MEX31660,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2012-2018) Federal Police,,19.4313,-99.1531,0.0
Ciudad de Mexico,2018,,MEX31621,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2012-2018),,19.4313,-99.1531,0.0
Ciudad de Mexico,2018,,MEX31465,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2012-2018) Prison Guards,,19.359,-99.0926,1.0
Ciudad de Mexico,2018,,MEX31427,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2012-2018),,19.359,-99.0926,0.0
Ciudad de Mexico,2018,,MEX31266,Battles,Armed clash,Unidentified Gang (Mexico),,Los Rodolfos Gang,,19.372,-99.1579,2.0
Ciudad de Mexico,2018,,MEX31236,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2012-2018) Ministerial Federal Police,,19.4829,-99.1135,1.0
Ciudad de Mexico,2018,,MEX30985,Battles,Armed clash,Unidentified Armed Group (Mexico),,Private Security Forces (Mexico),,19.4073,-99.1908,2.0
Ciudad de Mexico,2018,,MEX30727,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2012-2018),,19.4193,-99.1137,0.0
Ciudad de Mexico,2018,,MEX30701,Battles,Armed clash,Unidentified Armed Group (Mexico),,La Union Tepito,,19.4285,-99.1277,1.0
Ciudad de Mexico,2018,,MEX30632,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2012-2018),,19.2706,-99.0048,1.0
Ciudad de Mexico,2018,,MEX30631,Battles,Armed clash,Unidentified Gang (Mexico),,Police Forces of Mexico (2012-2018),,19.359,-99.0926,3.0
Ciudad de Mexico,2018,,MEX30587,Battles,Armed clash,Cartel de Tlahuac,,Los Rodolfos Gang,,19.359,-99.0926,4.0
Ciudad de Mexico,2018,,MEX30447,Battles,Armed clash,Unidentified Gang (Mexico),,La Union Tepito,,19.4285,-99.1277,1.0
Ciudad de Mexico,2018,,MEX26319,Battles,Armed clash,Los Rodolfos Gang,,Cartel de Tlahuac,,19.359,-99.0926,4.0
Ciudad de Mexico,2018,,MEX30423,Battles,Armed clash,Unidentified Armed Group (Mexico),,Private Security Forces (Mexico),,19.372,-99.1579,0.0
Ciudad de Mexico,2018,,MEX29980,Battles,Armed clash,La Union Tepito,,La Union Insurgentes,,19.4285,-99.1277,1.0
Ciudad de Mexico,2018,,MEX29954,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2012-2018),,19.4285,-99.1277,1.0
Ciudad de Mexico,2018,,MEX29732,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2012-2018),,19.2706,-99.0048,0.0
Ciudad de Mexico,2018,,MEX29703,Battles,Armed clash,Unidentified Gang (Mexico),,Police Forces of Mexico (2012-2018),,19.2706,-99.0048,0.0
Ciudad de Mexico,2018,,MEX29432,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2012-2018),,19.4285,-99.1277,2.0
Ciudad de Mexico,2018,,MEX28969,Battles,Armed clash,Unidentified Armed Group (Mexico),,Unidentified Armed Group (Mexico),,19.4285,-99.1277,3.0
Ciudad de Mexico,2018,,MEX28941,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2012-2018),,19.4285,-99.1277,2.0
Ciudad de Mexico,2018,,MEX28940,Battles,Armed clash,Unidentified Gang (Mexico),,Unidentified Gang (Mexico),,19.4285,-99.1277,2.0
Ciudad de Mexico,2018,,MEX28648,Battles,Armed clash,Unidentified Gang (Mexico),,MS-13: Mara Salvatrucha,,19.372,-99.1579,1.0
Ciudad de Mexico,2018,,MEX28649,Battles,Armed clash,Unidentified Gang (Mexico),,Unidentified Gang (Mexico),,19.3502,-99.1621,2.0
Ciudad de Mexico,2018,,MEX28579,Battles,Armed clash,MS-13: Mara Salvatrucha,,MS-503 Gang,,19.4285,-99.1277,1.0
Ciudad de Mexico,2018,,MEX28425,Battles,Armed clash,Unidentified Gang (Mexico),,Unidentified Gang (Mexico),,19.4285,-99.1277,2.0
Ciudad de Mexico,2018,,MEX28426,Battles,Armed clash,Unidentified Armed Group (Mexico),,Unidentified Armed Group (Mexico),,19.3502,-99.1621,0.0
Ciudad de Mexico,2018,,MEX28180,Battles,Armed clash,Unidentified Armed Group (Mexico),,Unidentified Gang (Mexico),,19.2883,-99.1671,1.0
Ciudad de Mexico,2018,,MEX28129,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2012-2018),,19.4841,-99.1844,0.0
Ciudad de Mexico,2018,,MEX28063,Battles,Armed clash,Unidentified Gang (Mexico),,Unidentified Gang (Mexico),,19.2883,-99.1671,2.0
Ciudad de Mexico,2018,,MEX27919,Battles,Armed clash,Unidentified Armed Group (Mexico),,Unidentified Gang (Mexico),,19.2706,-99.0048,1.0
Ciudad de Mexico,2018,,MEX27492,Battles,Armed clash,Cartel de Tlahuac,,Military Forces of Mexico (2012-2018),,19.2706,-99.0048,1.0
Ciudad de Mexico,2018,,MEX27282,Battles,Armed clash,Police Forces of Mexico (2012-2018),,Police Forces of Mexico (2012-2018) Ministerial Federal Police,,19.4285,-99.1277,1.0
Ciudad de Mexico,2018,,MEX27173,Battles,Armed clash,Unidentified Gang (Mexico),,Unidentified Armed Group (Mexico),,19.4829,-99.1135,1.0
Ciudad de Mexico,2018,,MEX26732,Battles,Armed clash,Unidentified Gang (Mexico),,Unidentified Gang (Mexico),,19.3574,-99.2998,0.0
Coahuila de Zaragoza,2018,531.1724322453482,,,,,,,,,,
Coahuila de Zaragoza,2018,,MEX39378,Battles,Armed clash,Unidentified Gang (Mexico),,Police Forces of Mexico (2018-),,28.7081,-100.5284,1.0
Coahuila de Zaragoza,2018,,MEX39377,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,28.7081,-100.5284,2.0
Coahuila de Zaragoza,2018,,MEX38872,Battles,Armed clash,Unidentified Armed Group (Mexico),,Military Forces of Mexico (2018-),,28.3084,-100.3787,3.0
Coahuila de Zaragoza,2018,,MEX38873,Battles,Armed clash,CDN: Cartel del Noreste,,Military Forces of Mexico (2018-),,27.7917,-99.8761,3.0
Coahuila de Zaragoza,2018,,MEX38724,Battles,Armed clash,Unidentified Gang (Mexico),,Police Forces of Mexico (2018-) State Police,,28.7081,-100.5284,1.0
Coahuila de Zaragoza,2018,,MEX38693,Battles,Armed clash,Unidentified Gang (Mexico),,Police Forces of Mexico (2018-) Ministerial Federal Police,,25.5418,-103.4531,1.0
Coahuila de Zaragoza,2018,,MEX37894,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2012-2018),,27.2347,-101.4125,0.0
Coahuila de Zaragoza,2018,,MEX37565,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2012-2018) State Police,,27.8812,-101.5129,0.0
Coahuila de Zaragoza,2018,,MEX37024,Battles,Armed clash,Unidentified Gang (Mexico),,Police Forces of Mexico (2012-2018),,25.5418,-103.4531,0.0
Coahuila de Zaragoza,2018,,MEX36771,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2012-2018),,27.7917,-99.8761,0.0
Coahuila de Zaragoza,2018,,MEX33584,Battles,Armed clash,Unidentified Gang (Mexico),,Police Forces of Mexico (2012-2018) State Police,,28.3084,-100.3787,0.0
Coahuila de Zaragoza,2018,,MEX33586,Battles,Armed clash,Unidentified Gang (Mexico),,Police Forces of Mexico (2012-2018) State Police,,25.5418,-103.4531,0.0
